1 | 1 2 3 4 5 6 7 8 10 12 | 136.10 116.30 162.30 108.30 139.40 117.80 34.70 76.00 169.90 20.75
2 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 20 23 25 27 29 | 150.94 149.43 106.69 130.73 125.27 101.60 150.92 129.94 125.23 130.16 138.33 128.01 110.96 147.97 147.23 109.50 101.34 169.30 68.70 60.70 55.77 55.97
3 | 1 2 3 4 5 6 8 9 10 12 13 14 15 16 17 | 157.97 96.10 157.20 100.60 156.90 95.40 82.70 68.30 28.80 131.60 115.00 145.60 145.81 115.72 119.00
4 | 1 2 3 4 5 6 8 10 11 13 14 15 16 17 18 20 21 22 23 24 25 27 28 29 32 33 34 35 36 37 39 | 166.13 96.31 162.52 102.80 165.28 96.93 197.60 55.03 82.70 128.90 129.20 115.00 158.43 115.00 129.20 108.80 165.60 97.50 163.07 107.27 156.70 83.30 72.70 196.86 129.44 114.14 146.10 147.10 112.80 123.93 55.55
5 | 1 2 3 4 5 6 8 10 11 13 14 15 16 17 18 21 22 23 24 25 26 28 29 30 33 34 35 36 37 38 | 166.13 96.31 162.52 102.80 165.28 96.93 197.60 55.03 76.76 133.60 115.81 148.90 149.20 119.00 119.76 108.80 165.60 97.50 163.07 107.27 156.70 83.30 72.70 196.86 129.44 114.93 146.10 146.62 116.06 119.28
6 | 1 2 3 4 5 6 8 9 10 12 13 14 15 16 17 | 168.50 97.00 164.80 103.40 165.40 96.20 79.90 43.60 197.55 130.19 128.57 115.78 157.67 115.78 128.57
7 | 1 2 3 4 5 6 8 9 10 12 13 14 15 16 17 19 20 21 22 23 24 26 27 28 30 31 32 33 34 35 | 164.60 99.00 161.40 104.85 158.83 95.01 161.68 104.10 182.61 123.70 127.98 124.44 152.28 114.15 126.18 114.32 154.16 103.02 160.43 104.61 153.90 164.19 103.70 182.56 121.34 128.60 115.90 161.40 115.90 128.60
8 | 1 2 3 4 5 6 8 9 10 12 13 14 15 16 17 20 21 22 23 24 26 | 162.65 109.54 161.27 106.19 155.40 95.82 164.64 104.50 181.45 121.20 126.60 115.90 161.40 115.90 126.60 72.00 74.50 80.30 72.50 82.50 62.90
9 | 1 2 3 4 5 6 7 8 9 10 11 13 19 20 21 23 24 25 26 27 28 | 162.50 98.00 161.30 103.90 155.90 103.60 73.65 71.05 78.60 70.40 81.50 61.40 163.90 102.50 181.90 121.60 128.60 116.00 161.40 116.00 128.60
10 | 1 2 3 4 5 6 7 8 9 13 15 | 143.21 152.30 99.30 149.95 111.70 109.49 143.30 113.57 161.45 56.20 56.52
11 | 1 2 3 4 5 6 8 | 137.90 145.30 109.00 120.70 109.00 145.30 167.80
12 | 2 3 4 5 6 7 9 11 12 13 14 15 16 17 18 23 | 71.90 38.13 70.25 76.70 74.52 38.40 168.70 115.30 146.80 127.63 121.95 116.28 149.00 145.74 114.95 180.60
13 | 1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 19 20 21 23 24 25 26 27 28 33 34 35 36 37 38 | 158.02 98.26 156.51 104.25 154.17 96.60 100.13 68.02 29.14 107.14 152.06 102.39 156.90 96.48 152.21 29.85 66.90 81.68 131.14 115.90 145.60 145.81 115.72 120.36 129.30 107.48 145.40 146.81 115.40 125.50
14 | 1 2 3 4 5 6 8 9 10 12 13 14 15 18 19 20 22 23 | 159.21 104.99 158.04 103.10 155.78 94.19 136.50 121.37 181.72 115.94 124.20 117.44 144.25 115.80 127.70 77.98 28.28 28.28
15 | 1 2 3 4 5 6 8 9 10 12 13 14 15 | 136.20 110.10 161.80 108.74 156.35 107.00 151.00 122.00 181.31 115.38 148.13 115.62 113.03
16 | 1 2 3 4 5 6 7 8 9 10 11 13 14 15 16 17 19 21 22 23 24 25 26 27 28 29 30 33 36 37 38 40 41 42 43 44 45 46 | 154.90 105.63 155.12 107.27 154.90 107.60 21.50 122.10 131.70 18.26 25.68 84.92 139.40 127.70 51.54 210.69 84.92 87.05 51.64 28.35 25.65 25.65 37.62 136.60 131.90 13.00 171.20 182.99 117.15 128.99 77.70 34.40 23.06 124.47 131.94 17.73 25.72 25.40
17 | 1 2 3 4 5 6 7 8 9 10 11 13 14 15 17 18 19 20 24 25 26 27 28 | 155.12 108.20 161.00 106.07 153.60 111.25 22.10 121.00 134.00 17.80 25.60 145.22 107.27 182.61 161.67 118.75 116.96 144.25 21.20 123.10 131.81 17.80 25.60
18 | 1 2 3 4 5 6 8 9 10 12 13 14 15 19 | 167.39 97.15 162.90 107.02 158.04 92.88 151.00 122.00 181.28 115.38 148.13 115.62 113.03 56.40
19 | 1 2 3 4 5 6 8 9 10 12 13 14 15 18 19 20 21 22 23 25 26 27 28 29 | 160.84 110.20 154.90 107.27 155.78 93.50 155.70 122.20 181.11 137.00 142.70 154.50 101.60 62.00 26.23 123.54 131.78 17.80 25.50 74.37 31.43 17.60 27.00 27.00
20 | 1 2 3 4 5 6 8 9 10 12 13 14 15 18 19 20 21 22 23 25 26 27 28 29 | 163.80 111.10 161.50 104.00 155.78 93.50 155.70 122.20 181.90 137.00 142.70 154.50 101.60 62.00 26.23 123.54 131.78 17.80 25.50 21.90 123.01 132.34 17.80 25.60
21 | 1 2 3 4 5 6 8 9 10 12 13 14 15 19 | 167.74 97.15 162.90 107.02 155.78 93.02 136.50 121.37 181.72 115.94 124.20 117.44 144.25 56.40
22 | 1 2 3 4 5 6 7 8 9 10 11 13 14 15 16 17 19 21 22 23 24 25 26 27 28 29 30 32 35 36 37 39 40 | 157.51 105.63 155.12 107.27 154.90 107.60 21.50 122.10 131.70 18.26 25.68 84.92 139.40 127.70 51.54 210.69 84.92 87.05 51.64 28.35 25.65 25.65 37.62 125.16 138.95 9.20 195.25 182.99 115.77 127.16 78.37 27.04 27.04
23 | 1 2 3 4 5 6 8 9 10 12 13 14 15 | 164.60 97.88 163.07 107.02 155.78 93.20 154.57 122.00 181.28 108.40 145.40 151.18 100.37
24 | 1 2 3 4 5 6 8 9 10 12 13 14 15 | 164.60 97.88 163.07 107.02 155.78 93.20 136.50 121.37 181.72 115.94 124.20 117.44 144.25
25 | 1 2 3 4 5 6 8 9 10 11 12 13 14 16 | 137.50 148.11 109.50 138.20 109.50 148.11 56.37 139.00 127.08 128.84 126.70 128.84 127.08 56.37
26 | 1 2 3 4 6 7 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 35 37 38 39 40 41 42 | 116.50 198.30 60.00 211.35 69.00 193.50 48.30 43.00 37.50 27.90 122.50 133.60 21.99 21.99 24.70 24.70 26.60 119.80 135.00 18.30 26.00 41.90 44.30 33.00 122.95 131.90 22.07 22.07 148.25 111.80 18.15 181.86 129.10 115.86 145.45 151.51 115.13 126.80
27 | 1 2 3 4 5 6 7 9 10 11 12 13 14 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 32 33 34 35 36 | 128.25 132.13 128.25 129.40 137.25 129.40 194.95 117.07 168.41 122.40 184.60 40.51 200.44 36.03 118.73 134.80 18.40 26.20 31.20 123.42 136.04 15.90 39.60 26.50 124.03 130.53 17.45 25.32 29.33 120.61 133.61 18.98 24.29
28 | 1 2 3 4 5 6 7 9 10 11 12 13 14 | 145.45 151.51 115.13 129.22 135.60 115.86 193.48 109.40 164.70 94.40 165.90 94.40 164.70
29 | 1 2 3 4 6 7 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 35 37 38 39 40 41 42 | 116.50 184.60 60.00 206.30 69.00 193.50 48.30 43.00 37.50 27.90 122.50 133.60 17.80 25.90 24.70 24.70 26.60 119.80 135.00 18.30 26.00 41.90 44.30 33.00 122.95 131.90 22.07 22.07 148.25 111.80 18.15 181.86 129.10 115.86 145.45 151.51 115.13 126.80
30 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 | 31.64 71.51 42.32 140.84 121.43 31.98 32.15 50.37 36.50 37.32 18.19 21.16 39.91 42.30 56.86 24.30 28.30 56.10 36.30 34.00 26.40 46.05 28.95 19.20 19.20 23.00 12.30 18.80 15.17
31 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 | 31.64 71.51 42.32 140.84 121.43 31.98 32.15 50.37 36.50 37.32 18.19 21.16 38.07 42.47 56.86 24.79 26.26 56.14 40.62 134.15 135.44 43.96 31.80 20.60 20.60 25.48 11.52 20.26 16.59
32 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 | 26.70 78.60 38.90 54.90 36.86 38.10 54.77 44.02 33.74 18.14 44.02 49.45 132.00 129.43 43.41 34.64 30.33 29.65 37.31 33.75 30.23 41.90 29.36 29.36 22.98 19.76 18.88 18.69 21.45 21.45
33 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 28 29 30 31 32 | 27.32 78.84 38.88 55.25 36.89 38.65 50.50 42.90 34.40 18.06 43.00 38.50 23.80 21.20 46.70 55.80 31.30 30.30 37.30 29.70 49.80 147.80 110.60 19.50 179.20 14.90 16.13 15.87 21.90 21.90
34 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 | 27.32 78.84 38.88 55.25 36.89 38.65 50.50 40.90 34.40 18.06 42.90 38.10 25.20 21.00 48.40 43.00 35.60 27.50 18.00 40.10 29.90 48.00 151.00 109.40 19.35 14.60 16.13 15.87 21.90 21.90
35 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 | 17.45 130.53 124.03 26.50 39.20 134.20 124.89 26.95 40.50 134.90 124.90 28.80 28.80 124.90 134.90 40.50 26.95 124.89 134.20 39.20 26.50 124.03 130.53 17.45 25.32 15.83 16.10 16.10 15.83 25.32
36 | 1 2 3 4 5 6 8 9 10 12 13 14 15 16 17 | 164.60 99.00 161.40 103.60 159.40 94.20 164.64 103.80 183.90 121.20 126.60 115.90 161.40 115.90 126.60
37 | 1 2 3 4 5 6 8 9 10 12 13 14 15 16 17 19 21 23 | 164.33 92.20 161.26 106.07 156.36 92.34 162.80 103.36 182.59 122.33 127.75 114.61 162.23 114.61 127.75 56.57 56.19 55.80
38 | 1 2 3 4 5 6 9 10 11 13 14 15 16 17 18 22 23 24 25 26 28 33 34 35 36 37 39 | 152.80 96.88 163.07 102.31 144.30 135.91 163.68 102.75 181.52 122.60 126.60 115.90 161.40 115.90 126.60 101.00 79.13 78.38 71.32 77.60 60.95 101.84 70.73 70.73 71.98 68.48 18.52
39 | 1 2 3 4 5 6 8 9 10 13 14 15 16 17 18 | 163.10 112.26 128.17 122.75 157.37 102.25 144.80 138.20 172.80 125.20 122.72 115.74 148.78 145.46 116.14
40 | 1 2 3 4 5 6 8 9 10 13 14 15 16 17 18 20 24 | 165.31 96.33 161.59 105.34 157.41 92.34 144.80 136.20 175.26 123.50 122.72 116.30 146.10 149.30 114.40 55.70 56.40
41 | 1 2 3 4 5 6 8 9 10 13 15 16 17 18 22 23 24 25 26 27 28 | 164.18 98.94 161.00 104.73 156.50 93.72 159.40 136.50 179.60 103.30 71.30 72.00 71.80 71.60 17.40 121.11 130.94 115.18 160.12 115.18 130.94
42 | 1 2 3 4 5 6 8 9 10 13 14 15 16 18 20 24 25 26 27 28 29 33 34 35 36 37 39 | 163.55 99.20 160.82 105.44 155.94 95.40 162.00 135.80 180.10 102.60 73.90 77.30 69.70 76.40 60.80 121.11 130.94 115.18 160.12 115.18 130.94 99.80 71.80 72.10 73.60 71.15 17.00
43 | 1 2 3 4 5 6 8 9 10 13 15 16 17 18 22 23 24 25 26 27 28 32 33 34 35 36 38 | 163.55 99.20 160.82 105.44 155.94 95.40 162.00 136.50 180.10 103.30 71.30 72.00 71.80 71.60 17.40 121.11 130.94 115.18 160.12 115.18 130.94 99.80 71.80 72.10 73.60 71.15 17.00
44 | 1 2 3 4 5 6 8 9 10 13 14 15 16 17 19 24 25 26 27 28 29 | 164.18 98.94 161.46 103.67 156.38 93.67 157.18 133.10 176.90 101.10 73.90 77.30 69.70 76.40 60.80 121.33 121.63 115.50 148.78 145.16 115.60
45 | 1 2 3 4 5 6 8 9 10 13 14 15 16 17 18 22 23 24 25 26 28 | 162.65 109.54 161.27 100.84 160.10 95.82 83.00 71.69 198.37 128.00 119.50 115.20 145.81 145.00 115.40 72.00 72.90 79.05 71.15 81.50 62.00
46 | 1 2 3 5 6 7 8 9 10 11 12 13 16 17 18 19 20 21 22 24 25 26 28 29 31 32 | 115.77 127.16 78.81 154.90 105.63 160.58 107.27 154.90 113.59 41.77 41.40 173.52 52.02 137.31 127.15 128.70 127.50 128.70 127.15 77.30 45.80 192.20 9.05 15.95 27.48 27.48
47 | 1 2 3 4 5 6 8 9 10 12 13 14 15 16 17 19 20 21 23 24 25 26 27 28 32 33 34 35 36 37 | 165.10 99.80 163.27 105.30 158.10 95.60 164.00 119.56 180.50 104.58 159.60 101.50 160.43 104.61 153.90 164.19 103.70 182.56 121.34 128.60 115.90 161.40 115.90 128.60 124.30 129.70 115.20 159.50 115.20 129.70
48 | 1 2 3 4 5 6 8 9 10 12 13 14 15 16 17 19 20 21 23 24 25 26 27 28 32 33 34 35 36 37 | 166.13 96.93 165.28 102.80 162.52 96.31 82.70 55.03 197.60 108.80 165.60 97.50 160.43 104.61 154.90 164.19 103.70 182.56 121.34 128.60 116.00 161.40 116.00 128.60 128.90 129.20 115.00 158.43 115.00 129.20
49 | 1 2 3 4 5 6 8 9 10 12 13 14 15 16 17 19 20 21 24 25 26 27 28 29 33 34 35 36 37 38 | 164.66 96.93 165.28 102.80 162.40 97.79 82.70 55.03 197.60 108.80 165.60 97.50 163.07 107.27 154.90 154.67 137.47 176.70 124.75 131.28 115.86 160.12 115.86 131.28 128.90 129.20 115.00 158.37 115.00 129.20
50 | 1 2 3 4 5 6 8 9 10 12 13 14 15 16 17 19 20 21 23 24 25 26 27 28 32 33 34 35 36 38 43 44 45 46 47 48 | 164.66 96.93 165.28 102.80 162.40 97.79 82.70 55.03 197.60 108.62 156.07 96.44 162.64 104.61 154.90 164.19 103.70 182.56 121.34 128.60 116.00 161.40 116.00 128.60 102.42 74.12 75.86 69.68 77.20 60.81 128.90 129.20 115.00 158.79 115.00 129.20
51 | 1 2 3 4 5 6 8 9 10 12 13 14 15 16 17 19 20 21 23 24 25 26 27 28 33 34 35 36 37 38 | 166.13 96.93 165.28 102.80 162.52 96.31 82.70 55.03 197.60 108.80 165.60 97.50 160.43 104.61 154.90 166.60 102.70 182.56 122.00 114.00 145.90 149.90 115.70 119.90 128.90 129.20 115.00 158.43 115.00 129.20
52 | 1 2 3 4 5 6 8 9 10 12 13 14 15 16 17 19 20 21 23 24 25 26 27 28 31 34 35 36 37 38 39 | 164.66 96.93 165.28 102.80 162.40 97.79 82.70 55.03 197.60 108.80 165.60 97.50 160.43 104.61 154.90 166.60 102.70 182.56 127.13 108.62 149.30 149.55 116.30 119.90 55.70 128.90 129.20 115.00 158.79 115.00 129.20
53 | 1 2 3 4 5 6 8 9 10 12 13 14 15 16 17 19 20 21 23 24 25 26 27 28 33 34 35 36 37 39 44 45 46 47 48 49 | 164.66 96.93 165.28 102.80 162.40 97.79 82.70 55.03 197.60 108.62 156.07 96.44 162.64 104.61 154.90 166.60 102.70 182.56 122.00 114.00 145.90 149.90 115.70 119.90 102.42 74.12 75.86 69.68 77.20 60.81 128.90 129.20 115.00 158.37 115.00 129.20
54 | 1 2 3 4 5 6 8 9 10 12 13 14 15 16 17 19 20 21 23 24 25 26 27 28 32 33 34 35 36 37 | 164.66 96.93 165.28 102.80 162.40 97.79 76.76 55.03 197.60 108.80 165.60 97.50 160.43 104.61 154.90 164.19 103.70 182.56 121.34 128.60 116.00 161.40 116.00 128.60 134.07 115.81 148.90 149.20 119.00 119.86
55 | 1 2 3 4 5 6 8 9 10 12 13 14 15 16 17 19 20 21 23 24 25 26 27 28 32 33 34 35 36 37 | 166.13 96.93 165.28 102.80 162.52 96.31 82.70 55.03 197.60 108.80 165.60 97.50 162.65 103.30 156.70 79.80 43.00 197.00 130.40 128.90 116.24 157.67 116.24 128.90 128.90 129.20 115.00 158.43 115.00 129.20
56 | 1 2 3 4 5 6 8 9 10 12 13 14 15 16 17 19 20 21 23 24 25 26 27 28 32 33 34 35 36 38 43 44 45 46 47 48 | 166.13 96.93 165.28 102.80 162.52 96.31 82.70 53.50 197.60 108.80 156.07 96.44 164.46 103.30 156.70 79.80 43.00 197.00 131.50 128.90 116.30 158.43 116.30 128.90 102.42 74.12 75.86 70.63 77.20 60.81 128.90 129.20 115.00 158.43 115.00 129.20
57 | 1 2 3 4 5 6 8 9 10 12 13 14 15 16 17 19 20 21 24 25 26 27 28 29 33 34 35 36 37 38 | 166.13 96.93 165.28 102.80 162.52 96.31 82.70 55.03 197.60 108.80 165.60 97.50 163.07 107.27 156.70 81.50 72.70 197.61 134.74 129.84 115.67 158.70 115.67 129.84 128.90 129.20 115.00 158.43 115.00 129.20
58 | 1 2 3 4 5 6 8 9 10 12 13 14 15 16 17 19 20 21 23 24 25 26 27 28 33 34 35 36 37 38 | 166.13 96.93 165.28 102.80 162.52 96.31 82.70 53.50 197.60 108.80 165.60 97.50 162.65 103.30 156.70 79.51 43.40 197.00 131.69 114.73 145.09 145.70 115.21 119.16 128.90 129.20 115.00 158.43 115.00 129.20
59 | 1 2 3 4 5 6 8 9 10 12 13 14 15 16 17 19 20 21 24 25 26 27 28 29 34 35 36 37 38 39 | 166.13 96.93 165.28 102.80 162.52 96.31 82.70 53.50 197.60 108.80 165.60 97.50 163.07 107.27 156.70 81.50 72.70 197.61 130.92 115.01 145.98 146.01 115.98 119.04 128.90 129.20 115.00 158.43 115.00 129.20
60 | 1 2 3 4 5 6 8 9 10 12 13 14 15 16 17 19 20 21 24 25 26 27 28 29 34 35 36 37 38 40 45 46 47 48 49 50 | 166.13 96.93 165.28 102.80 162.52 96.31 82.70 53.50 197.60 108.80 156.07 96.44 163.07 107.27 156.70 83.30 72.70 197.61 129.44 114.93 146.10 146.62 116.06 119.28 101.70 73.30 76.60 71.27 77.20 61.08 128.90 129.20 115.00 158.43 115.00 129.20
61 | 1 2 3 4 5 6 7 9 10 11 13 14 15 16 17 21 22 23 24 25 26 28 29 30 32 33 34 35 36 37 39 | 127.98 124.44 152.28 114.15 126.18 123.70 161.68 158.83 104.85 182.61 104.10 161.40 99.00 164.60 95.01 114.32 154.16 103.02 160.43 104.61 153.90 164.19 103.70 182.56 121.34 128.13 114.61 162.23 114.61 128.13 56.57
62 | 1 2 3 4 5 6 8 9 10 12 13 14 15 16 18 23 24 25 26 27 32 33 34 35 36 37 | 169.60 103.30 159.20 113.30 157.60 95.10 164.20 145.60 136.80 100.80 79.13 78.38 71.32 77.70 62.24 106.60 74.40 75.90 70.91 66.40 121.20 128.30 117.40 155.40 147.40 118.40
